GIDTR,.pred
1117030303,19.271299999999993
1117030304,11.120200000000004
1117030314,25.87731666666667
1117030320,15.662033333333326
1117030340,17.402249999999995
1117030341,23.279483333333342
1117030609,15.461116666666669
1117030703,19.06671666666667
1117030704,21.542633333333335
1119011300,36.657383333333335
1121010101,21.70201666666667
1121011000,17.183683333333335
1121011200,20.473850000000017
1121011400,28.32501666666667
1121011700,18.906483333333327
1123962300,22.13371666666666
1125010101,13.342800000000002
1125010102,13.904649999999998
1125010303,16.454349999999998
1125010403,23.599233333333327
1125011600,25.73553333333333
1125011701,23.981833333333324
1125011800,27.072600000000012
1125012303,24.219933333333323
1125012305,25.33881666666667
1125012403,25.577166666666663
1127020700,17.663049999999995
1127021600,18.458050000000004
1127021900,17.56366666666667
1129043900,29.713166666666663
1129044000,28.00521666666667
1129044300,28.21811666666666
1131034800,30.475016666666665
2020000102,17.71476666666667
2020000201,22.42363333333333
2020000600,33.859633333333335
2020000703,27.11429999999999
2020000801,27.307749999999995
2020001000,28.26226666666666
2020001500,19.45435
2020001602,25.04473333333333
2020001702,19.847600000000003
2020001801,29.391399999999997
2020001900,28.808716666666665
2020002302,24.090716666666673
2020002502,26.302633333333333
2020002601,27.92018333333333
2020002602,21.295633333333335
2020002711,18.12318333333333
2020002712,24.18298333333334
2050000200,37.49544999999999
2068000100,23.732983333333337
2090000500,27.31235000000001
2090000800,23.445933333333333
2090001600,21.357366666666667
2090001900,23.731033333333343
2100000100,22.95773333333333
2110000100,16.497850000000007
2122000200,26.61405
2122000300,24.321333333333328
2122000400,21.620116666666668
2122001300,27.518049999999988
2150000100,21.950983333333333
2150000300,22.977300000000003
2150000500,25.12355000000001
2170000501,25.893183333333344
2170000502,25.180916666666675
2170000601,22.256183333333333
2170000603,21.739183333333326
2170000706,23.539000000000016
2170001001,18.638299999999997
2170001004,17.107083333333332
2170001202,19.0044
4003000302,17.60323333333334
4003001501,26.99931666666667
4003001601,24.846766666666657
4003001800,15.992916666666666
4005000300,31.74283333333333
4005001000,33.47918333333334
4005001301,18.255300000000005
4005001700,29.11901666666667
4007000301,16.06161666666667
4007000302,17.0421
4007000400,13.609850000000005
4007000700,20.940316666666664
4007000900,23.584750000000003
4007001000,22.956049999999994
4011960300,29.68375000000001
4013010101,12.367400000000002
4013040517,22.75975
4013040525,4.5565833333333305
4013040527,14.020150000000001
4013040528,5.736033333333333
4013050603,25.240066666666657
4013050605,24.004566666666665
4013050606,19.915183333333335
4013050611,27.461216666666658
4013050701,22.628233333333338
4013061009,22.759833333333333
4013061013,25.16621666666668
4013061018,5.441799999999998
4013061021,23.29466666666667
4013061029,22.991533333333333
4013061034,25.289900000000003
4013061041,27.584416666666677
4013061045,17.24153333333333
4013061401,30.274250000000006
4013071503,7.210533333333334
4013071515,17.970150000000004
4013071701,24.297433333333334
4013071801,10.07915
4013071802,8.269916666666667
4013071903,22.358083333333326
4013071910,26.60728333333334
4013082002,26.95553333333334
4013082007,26.876333333333346
4013082008,27.801416666666665
4013082010,29.707700000000003
4013082012,28.52145
4013082019,19.905583333333336
4013082028,27.302733333333336
4013082205,30.43561666666665
4013082207,28.11485
4013082208,22.99076666666667
4013082209,26.551100000000005
4013082211,25.092466666666663
4013083000,29.08263333333333
4013092717,34.45481666666665
4013092719,28.013966666666665
4013092720,29.319716666666654
4013093104,34.46466666666667
4013093106,26.826433333333338
4013103303,18.617599999999996
4013103305,28.821699999999996
4013103400,21.636116666666663
4013103612,24.728399999999997
4013103702,22.26625
4013104202,18.762749999999997
4013104203,23.617933333333337
4013104206,21.547716666666656
4013104215,22.70283333333334
4013104219,19.74161666666667
4013104224,24.5713
4013104302,28.493233333333343
4013104401,25.718350000000004
4013104501,31.57856666666667
4013104801,17.1336
4013104802,20.45494999999999
4013104900,18.490033333333333
4013105102,16.640316666666678
4013105501,33.21633333333334
4013105502,40.95384999999999
4013105503,35.48573333333333
4013105702,23.26834999999999
4013106001,31.08795000000002
4013106002,28.30708333333333
4013106701,35.046250000000015
4013107101,23.98853333333334
4013107201,36.55515
4013108501,26.92753333333334
4013108502,26.577500000000004
4013109003,36.83133333333333
4013109102,27.112500000000004
4013109200,33.484666666666655
4013109602,32.92111666666666
4013109900,28.858400000000003
4013110100,28.096250000000012
4013111202,39.248283333333326
4013111401,25.840566666666653
4013112201,26.025983333333325
4013112301,29.407483333333335
4013112507,42.46718333333333
4013112512,38.685533333333325
4013113201,33.93661666666666
4013114100,32.93978333333334
4013114301,32.92678333333333
4013115300,29.05628333333332
4013115700,26.062699999999992
4013115802,27.579
4013115900,26.570116666666664
4013116100,33.53706666666666
4013116500,25.526283333333318
4013116612,25.340933333333332
4013116702,24.463966666666657
4013116704,23.427533333333336
4013116712,24.97274999999999
4013116725,18.68331666666666
4013116727,15.61325
4013116732,22.560850000000006
4013216809,14.037783333333334
4013216813,15.083900000000005
4013216816,14.503183333333336
4013216829,13.314733333333331
4013216836,16.29055
4013216841,15.043916666666671
4013216848,14.125199999999998
4013216851,13.543416666666674
4013216853,20.907083333333336
4013217204,27.054583333333355
4013217300,16.3382
4013217501,29.357266666666668
4013217502,27.791049999999995
4013218100,21.87326666666667
4013218200,24.373499999999986
4013319300,27.390683333333342
4013319401,25.135866666666658
4013319703,23.688349999999993
4013319704,28.693066666666667
4013319800,29.49458333333332
4013319904,18.478800000000007
4013319906,18.786900000000003
4013320002,34.49870000000001
4013420109,15.477483333333332
4013420111,21.752416666666672
4013420116,14.321733333333336
4013420207,13.903300000000003
4013420215,20.71830000000001
4013420604,17.330383333333337
4013420704,23.211933333333334
4013420901,30.131200000000007
4013421101,27.121649999999995
4013421400,26.978133333333336
4013421801,22.415683333333337
4013422104,31.53779999999999
4013422106,34.12381666666667
4013422107,37.373666666666665
4013422203,29.16518333333333
4013422204,27.351966666666666
4013422215,25.415466666666667
4013422502,26.017650000000017
4013422504,25.862900000000003
4013422507,20.39325
4013422615,24.096916666666676
4013422621,18.43163333333333
4013422622,20.945966666666667
4013422630,17.816649999999996
4013422632,16.068999999999996
4013422635,10.947383333333336
4013422646,17.265716666666666
4013610000,17.980766666666668
4013610300,19.876949999999994
4013610500,15.847183333333332
4013611000,16.36656666666666
4013611300,25.110783333333337
4013611700,15.640333333333329
4013612300,21.759483333333336
4013613000,13.347716666666672
4013613400,15.901416666666671
4013614100,20.02740000000001
4013614300,14.970349999999998
4013615800,18.887416666666667
4013616300,20.279299999999996
4013617200,15.862599999999993
4013617300,20.22168333333333
4013618100,18.402683333333343
4013618200,25.267850000000006
4013618300,16.519433333333332
4013618800,33.55791666666667
4013619300,22.634433333333345
4013619700,22.426233333333343
4013619800,23.771850000000008
4013810500,20.69096666666667
4013811300,19.6039
4013811900,20.272750000000002
4013812200,22.15606666666668
4013812400,20.087083333333336
4013812500,18.426766666666648
4013813400,15.939150000000001
4013815400,23.877200000000002
4013816400,19.58119999999999
4013816600,18.105233333333334
4013817100,23.674216666666677
4015950703,25.5553
4015950706,30.731949999999994
4015951502,22.359283333333337
4015951700,32.03226666666667
4015952700,25.47485000000001
4015952800,17.203699999999998
4015953800,24.807016666666655
4017960100,29.648466666666668
4017960200,28.35515000000001
4017963300,27.680666666666674
4019000900,26.633933333333324
4019001000,27.968950000000014
4019001100,25.31880000000001
4019001302,30.664350000000013
4019002503,29.345016666666673
4019002801,31.771700000000006
4019002905,23.612483333333326
4019003704,25.072900000000015
4019004031,19.706583333333327
4019004033,26.51721666666667
4019004037,23.233449999999994
4019004038,22.37133333333333
4019004047,15.27196666666667
4019004052,11.689933333333327
4019004053,19.036699999999993
4019004057,17.641216666666665
4019004068,21.549500000000002
4019004070,27.605133333333335
4019004109,17.339466666666667
4019004110,22.381533333333323
4019004115,29.450083333333332
4019004118,23.243900000000004
4019004321,25.383016666666666
4019004323,22.05525000000001
4019004331,11.029849999999996
4019004415,19.7131
4019004424,27.214933333333338
4019004425,22.74045
4019004431,21.50769999999999
4019004610,23.69921666666666
4019004615,16.203233333333344
4019004623,19.222983333333342
4019004628,15.399583333333338
4019004632,17.572233333333337
4019004633,18.303033333333335
4019004635,15.556683333333337
4019004638,14.998450000000012
4019004641,15.358683333333333
4019004642,10.301999999999996
4019004717,15.139550000000003
4019004719,17.63068333333334
4019004722,10.418783333333334
4019005300,17.092349999999996
4021000201,14.995433333333333
4021000204,24.081100000000006
4021000208,21.56368333333333
4021000307,17.369049999999998
4021000314,20.28023333333333
4021000316,10.591483333333336
4021000317,9.190916666666666
4021000400,25.672399999999996
4021000603,10.179533333333335
4021000901,35.47933333333334
4021001100,30.888666666666662
4021001301,23.0708
4021001306,27.89858333333333
4021001408,18.127283333333327
4021001600,32.294716666666666
4021001701,32.55968333333334
4021001704,24.189833333333333
4021001706,21.275733333333328
4021001707,25.26563333333333
4025000202,22.456000000000003
4025000203,16.501883333333343
4025000401,15.75625
4025000500,15.471599999999992
4025000801,17.037883333333337
4025000802,15.364883333333335
4025001001,15.659550000000008
4025001401,25.28500000000001
4025001602,17.46785
4025001603,19.90955
4025001801,15.255650000000001
4025002001,27.526983333333327
4027000301,30.34581666666668
4027000901,23.959949999999996
4027000902,26.598166666666657
4027000905,26.637433333333323
4027000908,20.29798333333333
4027010907,20.20656666666667
4027010914,25.91125
4027011106,16.83955
4027011111,14.231850000000003
4027011114,10.019933333333332
4027011201,28.08305
4027011405,35.5524833333333
5001480100,21.891416666666668
5001480700,20.897166666666667
5001480800,22.374866666666673
5003960300,20.327333333333332
5005950300,17.59973333333332
5007020201,24.232350000000007
5007020205,22.475066666666667
5007020305,20.89286666666666
5007020605,22.064283333333336
5007020606,15.063083333333324
5007020902,23.560899999999993
5007021408,21.630883333333326
5009790200,19.247716666666655
5009790400,14.780150000000003
5009790600,18.718999999999994
5011950500,30.325066666666668
5015950300,28.59638333333334
5017080100,24.00311666666667
5019953700,23.61991666666667
5021950100,17.1687
5021950600,21.381033333333345
5025970100,23.27336666666667
5027950500,28.142766666666667
5031000200,23.160516666666666
5031000801,13.36875
5031001000,22.413966666666667
5033020100,22.07791666666667
5033020203,19.552266666666664
5033020204,16.780666666666665
5033020302,19.379100000000005
5035030201,22.015733333333333
5039970300,31.32891666666665
5041950100,31.305566666666678
5043490200,35.33295
5045030301,20.76358333333333
5045030403,24.57528333333335
5045030501,20.172966666666667
5045031006,21.48581666666667
5049550200,20.96235
5051010300,25.42518333333334
5051011100,19.07913333333333
5051012001,16.919550000000005
5055480300,16.575816666666668
5055480600,16.80156666666667
5057480300,25.218249999999994
5059020200,28.78458333333333
5059020300,28.591266666666666
5059020400,28.927449999999993
5061950300,34.74363333333333
5065960300,26.20131666666667
5067480100,25.854450000000014
5069001000,26.307183333333338
5069001600,27.286333333333335
5069002500,20.780033333333336
5071951800,26.993183333333334
5073470100,30.902550000000016
5075470400,23.329583333333332
5079960600,36.661216666666675
5083950100,20.800683333333335
5083950200,22.752666666666677
5083950300,24.95353333333333
5083950500,24.63116666666667
5083950600,26.243083333333324
5085020202,22.39568333333334
5085020302,16.61635
5087960400,22.702099999999994
5091020100,24.83066666666667
5093010100,26.37973333333334
5093010600,22.612416666666654
5093011000,28.577933333333327
5093011100,19.72401666666666
5095950100,20.13529999999999
5095950300,26.907733333333322
5097953000,19.69554999999999
5097953200,27.264116666666656
5101180100,23.343366666666675
5105952700,25.64731666666667
5107480200,32.305099999999996
5111490700,32.88306666666667
5115951501,13.072899999999999
5115951600,24.09401666666666
5119000500,24.161249999999995
5119001300,24.45424999999999
5119002406,23.273316666666677
5119002500,27.2091
5119002900,26.04251666666667
5119003205,34.13853333333333
5119003207,20.74773333333333
5119003208,26.856566666666662
5119003304,19.56298333333332
5119003403,17.072116666666663
5119003404,17.924283333333335
5119003606,27.61856666666667
5119003609,20.623500000000003
5119003707,19.595149999999997
5119004108,29.01128333333333
5119004207,17.574300000000004
5119004212,15.657433333333332
5119004213,13.275749999999993
5119004303,22.89398333333333
5119004600,28.254183333333327
5119004700,25.194199999999995
5123960600,23.535166666666658
5125010101,21.014049999999994
5125010302,16.387649999999997
5125010405,16.396383333333336
5125010409,19.627950000000002
5129970100,21.56171666666668
5129970300,21.052683333333338
5131000100,26.329033333333342
5131000600,20.995816666666673
5131000800,27.25238333333333
5131001202,24.835599999999996
5131010102,20.113100000000006
5133080100,26.676316666666665
5139950200,16.150066666666664
5139950900,24.922833333333337
5143010104,19.717483333333337
5143010106,21.677333333333326
5143010402,21.277183333333337
5143010503,20.609299999999998
5143010509,19.901850000000003
5143011001,19.110083333333343
5143011101,26.767033333333334
5147490200,29.792950000000015
6001400200,18.95241666666666
6001400600,27.28130000000001
6001400900,28.113783333333327
6001401600,33.10345000000001
6001402500,32.54238333333333
6001402900,25.870566666666665
6001403502,26.36465
6001403701,24.324883333333332
6001404101,20.964166666666664
6001404200,16.15995000000001
6001404900,19.59393333333333
6001405000,19.105000000000004
6001405401,29.862050000000007
6001405901,31.427750000000007
6001407102,27.95853333333333
6001408300,23.30178333333333
6001408900,32.99993333333334
6001409200,26.459016666666667
6001409300,30.085783333333325
6001420100,17.628599999999995
6001420400,31.235433333333326
6001421500,15.771299999999998
6001421700,20.880249999999997
6001423000,23.450150000000004
6001423601,22.084833333333336
6001423901,23.437883333333325
6001425104,28.134566666666665
6001426200,14.923000000000004
6001427300,21.675500000000003
6001427800,23.629633333333327
6001428400,24.260566666666676
6001428500,23.154466666666664
6001428600,20.703966666666666
6001430101,16.18166666666667
6001430300,16.242533333333334
6001431200,22.26181666666667
6001432700,19.977233333333338
6001432800,18.236266666666662
6001433400,18.48375
6001433500,19.4114
6001434000,30.54151666666667
6001435601,29.366683333333334
6001435700,22.722983333333335
6001435800,21.36343333333334
6001435900,19.734033333333333
6001436500,30.81065000000001
6001436800,26.506483333333346
6001437000,22.40249999999999
6001437701,30.74788333333333
6001438000,22.387233333333327
6001438100,23.110033333333334
6001438203,22.39151666666667
6001440304,21.281366666666667
6001440333,18.541166666666655
6001441301,22.83556666666667
6001441302,19.993016666666666
6001441401,21.883183333333328
6001441402,19.199633333333335
6001441700,23.68105
6001441924,22.30265
6001442301,22.294966666666667
6001443001,20.729116666666663
6001443200,12.612416666666666
6001444100,18.556499999999996
6001444400,26.088666666666672
6001444601,20.087933333333332
6001450101,27.130466666666667
6001450300,20.14044999999999
6001450400,21.122683333333335
6001450502,15.244799999999998
6001451101,19.008649999999992
6001451201,20.86145
6001451300,19.454016666666668
6001451404,26.073700000000013
6001451701,18.26633333333332
6001982000,29.192799999999984
6003010000,23.49971666666667
6005000102,17.29070000000001
6005000402,15.315483333333335
6007000104,23.564216666666667
6007000201,23.508266666666678
6007000402,18.65056666666667
6007000502,31.955816666666674
6007000901,17.63275
6007000904,20.378050000000002
6007001600,16.281266666666667
6007001702,16.775699999999997
6007002400,16.182533333333332
6007002601,14.15006666666667
6007002602,14.389933333333335
6007003200,20.81541666666667
6007003300,19.075783333333337
6009000120,16.56146666666667
6009000400,22.045133333333325
6013301000,25.463483333333325
6013302005,24.957916666666662
6013303205,15.857899999999997
6013304002,25.90986666666668
6013306002,21.229316666666662
6013306003,24.936433333333333
6013307101,20.51010000000001
6013307102,25.069700000000008
6013313101,25.452483333333344
6013313203,22.09568333333333
6013314200,24.45244999999999
6013318000,22.189783333333324
6013320001,24.054633333333346
6013323000,17.84548333333333
6013325000,17.586566666666673
6013333102,20.277683333333343
6013336101,35.37983333333332
6013338301,13.22803333333333
6013341000,17.09751666666666
6013345101,19.215200000000003
6013345114,13.679983333333341
6013345202,20.577983333333332
6013345204,14.755333333333342
6013347000,14.877200000000002
6013351102,6.207550000000001
6013352201,16.425083333333333
6013353002,13.987066666666662
6013354001,14.1664
6013354002,14.598249999999998
6013355113,13.182883333333338
6013355302,13.654916666666663
6013357000,22.657483333333335
6013360101,18.183149999999994
6013361000,23.589883333333333
6013366002,27.052716666666665
6013367200,26.219283333333323
6013368001,27.552566666666664
6013368002,28.268249999999995
6013376000,32.56421666666667
6013378000,19.542966666666665
6013382000,28.392050000000012
6013385100,14.554400000000005
6013386000,25.467983333333333
6015000101,25.221116666666667
6017030200,33.15653333333334
6017030402,29.097750000000005
6017030502,22.20738333333333
6017030603,20.484799999999993
6017030709,15.563666666666672
6017030801,17.455649999999995
6017030810,22.538733333333333
6017031406,16.37706666666666
6017032000,21.246516666666665
6019000300,28.760199999999994
6019000400,27.637083333333337
6019000800,31.432683333333348
6019000901,32.91459999999999
6019000902,32.129450000000006
6019001407,36.551833333333335
6019001411,29.34511666666667
6019001412,21.813116666666666
6019001600,23.485983333333337
6019001900,23.25053333333333
6019002601,27.131383333333332
6019002906,27.08276666666666
6019003202,29.578699999999998
6019003805,28.665333333333336
6019003807,26.607783333333327
6019004205,27.001316666666668
6019004301,12.864666666666672
6019004405,17.017966666666663
6019004602,18.02905
6019004701,26.506766666666667
6019004901,27.191233333333326
6019005100,26.60870000000001
6019005304,31.17313333333333
6019005509,25.562933333333334
6019005510,23.36766666666665
6019005602,25.618683333333337
6019005801,24.040216666666666
6019005805,22.99380000000001
6019006202,23.305366666666664
6019006403,23.64501666666666
6019006404,21.755983333333337
6019006501,28.527583333333332
6019006502,26.067633333333323
6019006602,26.52726666666666
6019006603,23.775600000000004
6019007002,26.337633333333336
6019007202,22.801516666666668
6019007700,23.273366666666664
6019008000,31.004033333333314
6019008402,27.363383333333342
6021010100,23.699566666666673
6021010200,19.2004
6021010300,24.78265
6023000200,24.915933333333324
6023000400,20.338200000000008
6023001000,28.779399999999995
6023001200,25.33028333333334
6023010400,19.36008333333333
6023010502,18.85163333333333
6025010102,29.490683333333337
6025011700,24.357600000000012
6025012001,27.05696666666667
6025012002,23.48380000000001
6025012302,35.69588333333335
6027000400,23.30436666666667
6029000102,24.08586666666667
6029000506,28.868783333333337
6029000902,22.19404999999999
6029000906,24.67409999999999
6029000909,15.88354999999999
6029001102,24.84891666666666
6029001103,31.771949999999997
6029002804,12.68068333333333
6029002808,22.148700000000005
6029002811,13.89463333333333
6029003000,25.567483333333335
6029003112,25.380566666666656
6029003115,25.436883333333327
6029003124,22.638100000000005
6029003810,16.321683333333322
6029003900,25.856750000000012
6029004000,23.72084999999999
6029004200,24.243433333333336
6029004901,26.880649999999996
6029005801,23.74186666666667
6029006002,63.69040000000002
6029006006,15.608983333333338
6029006201,23.461233333333325
6029006304,27.504933333333323
6029006401,26.722366666666666
6029006404,29.940283333333333
6031000300,29.472466666666655
6031000800,25.104350000000004
6031001401,24.360083333333343
6031001701,30.651933333333332
6033000400,21.02068333333333
6033000701,21.14094999999999
6033000802,25.337433333333333
6033001200,17.68596666666667
6035040304,23.731399999999994
6037102107,22.215733333333336
6037103300,19.048683333333337
6037104108,25.83938333333333
6037104821,28.067283333333336
6037106111,19.537066666666668
6037106112,23.210183333333333
6037106114,27.880416666666655
6037106406,22.21165
6037106407,30.841499999999993
6037106520,25.79726666666666
6037106604,26.918099999999985
6037106646,19.308583333333328
6037106648,25.74188333333334
6037106649,20.539916666666667
6037108104,14.565216666666664
6037109200,20.174766666666663
6037109300,22.10916666666667
6037111100,21.960949999999997
6037111204,16.360283333333342
6037111400,24.6807
6037113101,16.949383333333333
6037113322,17.353783333333332
6037113421,28.149066666666673
6037113422,25.37878333333333
6037115403,27.463316666666657
6037115404,25.054200000000005
6037117102,21.35768333333333
6037117405,34.433700000000016
6037117510,31.449633333333345
6037119001,21.861283333333343
6037120020,28.377999999999993
6037120104,28.788566666666664
6037120400,25.123616666666667
6037121210,21.665833333333335
6037121221,23.427599999999998
6037121222,30.334649999999982
6037122120,25.38505
6037122200,24.928350000000002
6037123020,25.71159999999999
6037123103,26.820533333333334
6037123205,28.045583333333344
6037124000,22.41938333333334
6037124105,29.243716666666664
6037124600,22.75138333333333
6037125100,23.699099999999998
6037125200,25.039716666666667
6037127103,30.274349999999995
6037127210,28.11888333333335
6037127711,26.418933333333342
6037127803,26.562366666666666
6037128500,22.365466666666656
6037131020,25.09673333333334
6037131701,25.492199999999997
6037131702,23.669416666666663
6037133100,26.566783333333348
6037134104,25.34650000000001
6037134201,24.322700000000008
6037134421,17.232350000000007
6037134423,16.415166666666668
6037134901,21.378933333333336
6037134905,28.342933333333328
6037135113,26.847350000000006
6037137402,19.11838333333333
6037139001,22.783199999999997
6037139200,23.8684
6037139303,26.11144999999998
6037139401,24.18208333333333
6037139801,16.19123333333333
6037141302,23.4705
6037141600,15.695100000000002
6037141700,15.299866666666663
6037143200,23.360516666666673
6037143400,21.411733333333327
6037143700,19.77705
6037181300,20.35195
6037181400,24.326600000000003
6037186100,22.254383333333326
6037186203,20.1547
6037187102,24.857000000000006
6037188100,24.925749999999997
6037189500,24.527733333333334
6037189903,25.35929999999999
6037190401,27.579516666666667
6037190520,27.206983333333337
6037190802,28.737166666666663
6037191110,26.270016666666674
6037191610,28.70475
6037192002,21.605200000000004
6037192520,28.47721666666665
6037194102,17.714866666666666
6037194402,25.02268333333334
6037195300,25.52555
6037195804,25.123633333333323
6037197300,25.733466666666665
6037197500,27.95418333333332
6037199120,27.19206666666667
6037199201,27.424500000000002
6037199300,23.759083333333333
6037199400,23.82875
6037201200,25.45095
6037201504,26.29626666666667
6037201601,22.87893333333333
6037203800,25.87366666666667
6037203900,29.20603333333332
6037204300,25.19916666666667
6037204420,30.68485
6037204820,26.0465
6037204920,24.967999999999996
6037205120,25.848666666666656
6037206020,30.798116666666655
6037206031,27.690466666666662
6037206050,29.392316666666655
6037207101,27.49876666666667
6037207302,30.049850000000003
6037207501,28.994233333333337
6037207900,30.687166666666677
6037208000,32.306250000000006
6037208302,27.062166666666666
6037208501,24.166750000000008
6037208610,27.63828333333333
6037208902,35.78166666666665
6037208904,29.03283333333333
6037209102,32.188433333333336
6037209103,35.286750000000005
6037209810,32.08885
6037211121,27.875833333333336
6037211122,32.16965000000002
6037211201,29.746600000000008
6037211500,23.82641666666665
6037211922,35.254516666666674
6037212202,30.127616666666675
6037212501,31.20463333333333
6037214000,19.189533333333344
6037214901,22.92328333333333
6037216300,23.569066666666668
6037216401,27.468083333333333
6037216700,25.11145
6037217100,26.913966666666667
6037217200,27.87726666666667
6037218120,30.947283333333335
6037218210,29.491683333333327
6037218702,29.53316666666667
6037219010,25.804350000000003
6037220000,27.93441666666667
6037221304,29.080516666666668
6037221602,29.62084999999999
6037221810,34.47203333333332
6037222600,30.899050000000003
6037224020,31.916899999999995
6037224310,33.888616666666664
6037224600,29.85631666666666
6037226700,31.93473333333333
